national_number,english_name,stat_name,stat_value
880,Dracozolt,sp_defense,70
881,Arctozolt,sp_defense,80
882,Dracovish,sp_defense,80
883,Arctovish,sp_defense,90
884,Duraludon,sp_defense,50
885,Dreepy,sp_defense,30
886,Drakloak,sp_defense,50
887,Dragapult,sp_defense,75
888,Zacian,sp_defense,115
889,Zamazenta,sp_defense,115
890,Eternatus,sp_defense,95
891,Kubfu,sp_defense,50
892,Urshifu,sp_defense,60
893,Zarude,sp_defense,95
894,Regieleki,sp_defense,50
895,Regidrago,sp_defense,50
896,Glastrier,sp_defense,110
897,Spectrier,sp_defense,80
898,Calyrex,sp_defense,80
899,Wyrdeer,sp_defense,75
900,Kleavor,sp_defense,70
901,Ursaluna,sp_defense,80
902,Basculegion,sp_defense,75
903,Sneasler,sp_defense,80
904,Overqwil,sp_defense,65
905,Enamorus,sp_defense,80
906,Sprigatito,sp_defense,45
907,Floragato,sp_defense,63
908,Meowscarada,sp_defense,70
909,Fuecoco,sp_defense,40
910,Crocalor,sp_defense,58
911,Skeledirge,sp_defense,75
912,Quaxly,sp_defense,45
913,Quaxwell,sp_defense,60
914,Quaquaval,sp_defense,75
915,Lechonk,sp_defense,45
916,Oinkologne,sp_defense,80
917,Tarountula,sp_defense,40
918,Spidops,sp_defense,86
919,Nymble,sp_defense,25
920,Lokix,sp_defense,55
921,Pawmi,sp_defense,25
922,Pawmo,sp_defense,40
923,Pawmot,sp_defense,60
924,Tandemaus,sp_defense,45
925,Maushold,sp_defense,75
926,Fidough,sp_defense,55
927,Dachsbun,sp_defense,80
928,Smoliv,sp_defense,51
929,Dolliv,sp_defense,78
930,Arboliva,sp_defense,109
931,Squawkabilly,sp_defense,51
932,Nacli,sp_defense,35
933,Naclstack,sp_defense,65
934,Garganacl,sp_defense,90
935,Charcadet,sp_defense,40
936,Armarouge,sp_defense,80
937,Ceruledge,sp_defense,100
938,Tadbulb,sp_defense,35
939,Bellibolt,sp_defense,83
940,Wattrel,sp_defense,40
941,Kilowattrel,sp_defense,60
942,Maschiff,sp_defense,51
943,Mabosstiff,sp_defense,70
944,Shroodle,sp_defense,35
945,Grafaiai,sp_defense,72
946,Bramblin,sp_defense,35
947,Brambleghast,sp_defense,70
948,Toedscool,sp_defense,100
949,Toedscruel,sp_defense,120
950,Klawf,sp_defense,55
951,Capsakid,sp_defense,40
952,Scovillain,sp_defense,65
953,Rellor,sp_defense,58
954,Rabsca,sp_defense,100
955,Flittle,sp_defense,30
956,Espathra,sp_defense,60
957,Tinkatink,sp_defense,64
958,Tinkatuff,sp_defense,82
959,Tinkaton,sp_defense,105
960,Wiglett,sp_defense,25
961,Wugtrio,sp_defense,70
962,Bombirdier,sp_defense,85
963,Finizen,sp_defense,40
964,Palafin,sp_defense,62
965,Varoom,sp_defense,45
966,Revavroom,sp_defense,67
967,Cyclizar,sp_defense,65
968,Orthworm,sp_defense,55
969,Glimmet,sp_defense,60
970,Glimmora,sp_defense,81
971,Greavard,sp_defense,55
972,Houndstone,sp_defense,97
973,Flamigo,sp_defense,64
974,Cetoddle,sp_defense,40
975,Cetitan,sp_defense,55
976,Veluza,sp_defense,65
977,Dondozo,sp_defense,65
978,Tatsugiri,sp_defense,95
979,Annihilape,sp_defense,90
980,Clodsire,sp_defense,100
981,Farigiraf,sp_defense,70
982,Dudunsparce,sp_defense,75
983,Kingambit,sp_defense,85
984,Great Tusk,sp_defense,53
985,Scream Tail,sp_defense,115
986,Brute Bonnet,sp_defense,99
987,Flutter Mane,sp_defense,135
988,Slither Wing,sp_defense,105
989,Sandy Shocks,sp_defense,85
990,Iron Treads,sp_defense,70
991,Iron Bundle,sp_defense,60
992,Iron Hands,sp_defense,68
993,Iron Jugulis,sp_defense,80
994,Iron Moth,sp_defense,110
995,Iron Thorns,sp_defense,84
996,Frigibax,sp_defense,45
997,Arctibax,sp_defense,65
998,Baxcalibur,sp_defense,86
999,Gimmighoul,sp_defense,70
1000,Gholdengo,sp_defense,91
1001,Wo-Chien,sp_defense,135
1002,Chien-Pao,sp_defense,65
1003,Ting-Lu,sp_defense,80
1004,Chi-Yu,sp_defense,120
1005,Roaring Moon,sp_defense,101
1006,Iron Valiant,sp_defense,60
1007,Koraidon,sp_defense,100
1008,Miraidon,sp_defense,115
1009,Walking Wake,sp_defense,83
1010,Iron Leaves,sp_defense,108
1011,Dipplin,sp_defense,80
1012,Poltchageist,sp_defense,54
1013,Sinistcha,sp_defense,80
1014,Okidogi,sp_defense,86
1015,Munkidori,sp_defense,90
1016,Fezandipiti,sp_defense,125
1017,Ogerpon,sp_defense,96
1018,Archaludon,sp_defense,65
1019,Hydrapple,sp_defense,80
1020,Gouging Fire,sp_defense,93
1021,Raging Bolt,sp_defense,89
1022,Iron Boulder,sp_defense,108
1023,Iron Crown,sp_defense,108
1024,Terapagos,sp_defense,85
1025,Pecharunt,sp_defense,88
1,Bulbasaur,speed,45
2,Ivysaur,speed,60
3,Venusaur,speed,80
4,Charmander,speed,65
5,Charmeleon,speed,80
6,Charizard,speed,100
7,Squirtle,speed,43
8,Wartortle,speed,58
9,Blastoise,speed,78
10,Caterpie,speed,45
11,Metapod,speed,30
12,Butterfree,speed,70
13,Weedle,speed,50
14,Kakuna,speed,35
15,Beedrill,speed,75
16,Pidgey,speed,56
17,Pidgeotto,speed,71
18,Pidgeot,speed,101
19,Rattata,speed,72
20,Raticate,speed,97
21,Spearow,speed,70
22,Fearow,speed,100
23,Ekans,speed,55
24,Arbok,speed,80
25,Pikachu,speed,90
26,Raichu,speed,110
27,Sandshrew,speed,40
28,Sandslash,speed,65
29,Nidoran♀,speed,41
30,Nidorina,speed,56
31,Nidoqueen,speed,76
32,Nidoran♂,speed,50
33,Nidorino,speed,65
34,Nidoking,speed,85
35,Clefairy,speed,35
36,Clefable,speed,60
37,Vulpix,speed,65
38,Ninetales,speed,100
39,Jigglypuff,speed,20
40,Wigglytuff,speed,45
41,Zubat,speed,55
42,Golbat,speed,90
43,Oddish,speed,30
44,Gloom,speed,40
45,Vileplume,speed,50
46,Paras,speed,25
47,Parasect,speed,30
48,Venonat,speed,45
49,Venomoth,speed,90
50,Diglett,speed,95
51,Dugtrio,speed,120
52,Meowth,speed,90
53,Persian,speed,115
54,Psyduck,speed,55
55,Golduck,speed,85
56,Mankey,speed,70
57,Primeape,speed,95
58,Growlithe,speed,60
59,Arcanine,speed,95
60,Poliwag,speed,90
61,Poliwhirl,speed,90
62,Poliwrath,speed,70
63,Abra,speed,90
64,Kadabra,speed,105
65,Alakazam,speed,120
66,Machop,speed,35
67,Machoke,speed,45
68,Machamp,speed,55
69,Bellsprout,speed,40
70,Weepinbell,speed,55
71,Victreebel,speed,70
72,Tentacool,speed,70
73,Tentacruel,speed,100
74,Geodude,speed,20
75,Graveler,speed,35
76,Golem,speed,45
77,Ponyta,speed,90
78,Rapidash,speed,105
79,Slowpoke,speed,15
80,Slowbro,speed,30
81,Magnemite,speed,45
82,Magneton,speed,70
83,Farfetch'd,speed,60
84,Doduo,speed,75
85,Dodrio,speed,110
86,Seel,speed,45
87,Dewgong,speed,70
88,Grimer,speed,25
89,Muk,speed,50
90,Shellder,speed,40
91,Cloyster,speed,70
92,Gastly,speed,80
93,Haunter,speed,95
94,Gengar,speed,110
95,Onix,speed,70
96,Drowzee,speed,42
97,Hypno,speed,67
98,Krabby,speed,50
99,Kingler,speed,75
100,Voltorb,speed,100
101,Electrode,speed,150
102,Exeggcute,speed,40
103,Exeggutor,speed,55
104,Cubone,speed,35
105,Marowak,speed,45
106,Hitmonlee,speed,87
107,Hitmonchan,speed,76
108,Lickitung,speed,30
109,Koffing,speed,35
110,Weezing,speed,60
111,Rhyhorn,speed,25
112,Rhydon,speed,40
113,Chansey,speed,50
114,Tangela,speed,60
115,Kangaskhan,speed,90
116,Horsea,speed,60
117,Seadra,speed,85
118,Goldeen,speed,63
119,Seaking,speed,68
120,Staryu,speed,85
121,Starmie,speed,115
122,Mr. Mime,speed,90
123,Scyther,speed,105
124,Jynx,speed,95
125,Electabuzz,speed,105
126,Magmar,speed,93
127,Pinsir,speed,85
128,Tauros,speed,110
129,Magikarp,speed,80
130,Gyarados,speed,81
131,Lapras,speed,60
132,Ditto,speed,48
133,Eevee,speed,55
134,Vaporeon,speed,65
135,Jolteon,speed,130
136,Flareon,speed,65
137,Porygon,speed,40
138,Omanyte,speed,35
139,Omastar,speed,55
140,Kabuto,speed,55
141,Kabutops,speed,80
142,Aerodactyl,speed,130
143,Snorlax,speed,30
144,Articuno,speed,85
145,Zapdos,speed,100
146,Moltres,speed,90
147,Dratini,speed,50
148,Dragonair,speed,70
149,Dragonite,speed,80
150,Mewtwo,speed,130
151,Mew,speed,100
152,Chikorita,speed,45
153,Bayleef,speed,60
154,Meganium,speed,80
155,Cyndaquil,speed,65
156,Quilava,speed,80
157,Typhlosion,speed,100
158,Totodile,speed,43
159,Croconaw,speed,58
160,Feraligatr,speed,78
161,Sentret,speed,20
162,Furret,speed,90
163,Hoothoot,speed,50
164,Noctowl,speed,70
165,Ledyba,speed,55
166,Ledian,speed,85
167,Spinarak,speed,30
168,Ariados,speed,40
169,Crobat,speed,130
170,Chinchou,speed,67
171,Lanturn,speed,67
172,Pichu,speed,60
173,Cleffa,speed,15
174,Igglybuff,speed,15
175,Togepi,speed,20
176,Togetic,speed,40
177,Natu,speed,70
178,Xatu,speed,95
179,Mareep,speed,35
180,Flaaffy,speed,45
181,Ampharos,speed,55
182,Bellossom,speed,50
183,Marill,speed,40
184,Azumarill,speed,50
185,Sudowoodo,speed,30
186,Politoed,speed,70
187,Hoppip,speed,50
188,Skiploom,speed,80
189,Jumpluff,speed,110
190,Aipom,speed,85
191,Sunkern,speed,30
192,Sunflora,speed,30
193,Yanma,speed,95
194,Wooper,speed,15
195,Quagsire,speed,35
196,Espeon,speed,110
197,Umbreon,speed,65
198,Murkrow,speed,91
199,Slowking,speed,30
200,Misdreavus,speed,85
201,Unown,speed,48
202,Wobbuffet,speed,33
203,Girafarig,speed,85
204,Pineco,speed,15
205,Forretress,speed,40
206,Dunsparce,speed,45
207,Gligar,speed,85
208,Steelix,speed,30
209,Snubbull,speed,30
210,Granbull,speed,45
211,Qwilfish,speed,85
212,Scizor,speed,65
213,Shuckle,speed,5
214,Heracross,speed,85
215,Sneasel,speed,115
216,Teddiursa,speed,40
217,Ursaring,speed,55
218,Slugma,speed,20
219,Magcargo,speed,30
220,Swinub,speed,50
221,Piloswine,speed,50
222,Corsola,speed,35
223,Remoraid,speed,65
224,Octillery,speed,45
225,Delibird,speed,75
226,Mantine,speed,70
227,Skarmory,speed,70
228,Houndour,speed,65
229,Houndoom,speed,95
230,Kingdra,speed,85
231,Phanpy,speed,40
232,Donphan,speed,50
233,Porygon2,speed,60
234,Stantler,speed,85
235,Smeargle,speed,75
236,Tyrogue,speed,35
237,Hitmontop,speed,70
238,Smoochum,speed,65
239,Elekid,speed,95
240,Magby,speed,83
241,Miltank,speed,100
242,Blissey,speed,55
243,Raikou,speed,115
244,Entei,speed,100
245,Suicune,speed,85
246,Larvitar,speed,41
247,Pupitar,speed,51
248,Tyranitar,speed,61
249,Lugia,speed,110
250,Ho-Oh,speed,90
251,Celebi,speed,100
252,Treecko,speed,70
253,Grovyle,speed,95
254,Sceptile,speed,120
255,Torchic,speed,45
256,Combusken,speed,55
257,Blaziken,speed,80
258,Mudkip,speed,40
259,Marshtomp,speed,50
260,Swampert,speed,60
261,Poochyena,speed,35
262,Mightyena,speed,70
263,Zigzagoon,speed,60
264,Linoone,speed,100
265,Wurmple,speed,20
266,Silcoon,speed,15
267,Beautifly,speed,65
268,Cascoon,speed,15
269,Dustox,speed,65
270,Lotad,speed,30
271,Lombre,speed,50
272,Ludicolo,speed,70
273,Seedot,speed,30
274,Nuzleaf,speed,60
275,Shiftry,speed,80
276,Taillow,speed,85
277,Swellow,speed,125
278,Wingull,speed,85
279,Pelipper,speed,65
280,Ralts,speed,40
281,Kirlia,speed,50
282,Gardevoir,speed,80
283,Surskit,speed,65
284,Masquerain,speed,80
285,Shroomish,speed,35
286,Breloom,speed,70
287,Slakoth,speed,30
288,Vigoroth,speed,90
289,Slaking,speed,100
290,Nincada,speed,40
291,Ninjask,speed,160
292,Shedinja,speed,40
293,Whismur,speed,28
294,Loudred,speed,48
295,Exploud,speed,68
296,Makuhita,speed,25
297,Hariyama,speed,50
298,Azurill,speed,20
299,Nosepass,speed,30
300,Skitty,speed,50
301,Delcatty,speed,90
302,Sableye,speed,50
303,Mawile,speed,50
304,Aron,speed,30
305,Lairon,speed,40
306,Aggron,speed,50
307,Meditite,speed,60
308,Medicham,speed,80
309,Electrike,speed,65
310,Manectric,speed,105
311,Plusle,speed,95
312,Minun,speed,95
313,Volbeat,speed,85
314,Illumise,speed,85
315,Roselia,speed,65
316,Gulpin,speed,40
317,Swalot,speed,55
318,Carvanha,speed,65
319,Sharpedo,speed,95
320,Wailmer,speed,60
321,Wailord,speed,60
322,Numel,speed,35
323,Camerupt,speed,40
324,Torkoal,speed,20
325,Spoink,speed,60
326,Grumpig,speed,80
327,Spinda,speed,60
328,Trapinch,speed,10
329,Vibrava,speed,70
330,Flygon,speed,100
331,Cacnea,speed,35
332,Cacturne,speed,55
333,Swablu,speed,50
334,Altaria,speed,80
335,Zangoose,speed,90
336,Seviper,speed,65
337,Lunatone,speed,70
338,Solrock,speed,70
339,Barboach,speed,60
340,Whiscash,speed,60
341,Corphish,speed,35
342,Crawdaunt,speed,55
343,Baltoy,speed,55
344,Claydol,speed,75
345,Lileep,speed,23
346,Cradily,speed,43
347,Anorith,speed,75
348,Armaldo,speed,45
349,Feebas,speed,80
350,Milotic,speed,81
351,Castform,speed,70
352,Kecleon,speed,40
353,Shuppet,speed,45
354,Banette,speed,65
355,Duskull,speed,25
356,Dusclops,speed,25
357,Tropius,speed,51
358,Chimecho,speed,65
359,Absol,speed,75
360,Wynaut,speed,23
361,Snorunt,speed,50
362,Glalie,speed,80
363,Spheal,speed,25
364,Sealeo,speed,45
365,Walrein,speed,65
366,Clamperl,speed,32
367,Huntail,speed,52
368,Gorebyss,speed,52
369,Relicanth,speed,55
370,Luvdisc,speed,97
371,Bagon,speed,50
372,Shelgon,speed,50
373,Salamence,speed,100
374,Beldum,speed,30
375,Metang,speed,50
376,Metagross,speed,70
377,Regirock,speed,50
378,Regice,speed,50
379,Registeel,speed,50
380,Latias,speed,110
381,Latios,speed,110
382,Kyogre,speed,90
383,Groudon,speed,90
384,Rayquaza,speed,95
385,Jirachi,speed,100
386,Deoxys,speed,150
387,Turtwig,speed,31
388,Grotle,speed,36
389,Torterra,speed,56
390,Chimchar,speed,61
391,Monferno,speed,81
392,Infernape,speed,108
393,Piplup,speed,40
394,Prinplup,speed,50
395,Empoleon,speed,60
396,Starly,speed,60
397,Staravia,speed,80
398,Staraptor,speed,100
399,Bidoof,speed,31
400,Bibarel,speed,71
401,Kricketot,speed,25
402,Kricketune,speed,65
403,Shinx,speed,45
404,Luxio,speed,60
405,Luxray,speed,70
406,Budew,speed,55
407,Roserade,speed,90
408,Cranidos,speed,58
409,Rampardos,speed,58
410,Shieldon,speed,30
411,Bastiodon,speed,30
412,Burmy,speed,36
413,Wormadam,speed,36
414,Mothim,speed,66
415,Combee,speed,70
416,Vespiquen,speed,40
417,Pachirisu,speed,95
418,Buizel,speed,85
419,Floatzel,speed,115
420,Cherubi,speed,35
421,Cherrim,speed,85
422,Shellos,speed,34
423,Gastrodon,speed,39
424,Ambipom,speed,115
425,Drifloon,speed,70
426,Drifblim,speed,80
427,Buneary,speed,85
428,Lopunny,speed,105
429,Mismagius,speed,105
430,Honchkrow,speed,71
431,Glameow,speed,85
432,Purugly,speed,112
433,Chingling,speed,45
434,Stunky,speed,74
435,Skuntank,speed,84
436,Bronzor,speed,23
437,Bronzong,speed,33
438,Bonsly,speed,10
439,Mime Jr.,speed,60
440,Happiny,speed,30
441,Chatot,speed,91
442,Spiritomb,speed,35
443,Gible,speed,42
444,Gabite,speed,82
445,Garchomp,speed,102
446,Munchlax,speed,5
447,Riolu,speed,60
448,Lucario,speed,90
449,Hippopotas,speed,32
450,Hippowdon,speed,47
451,Skorupi,speed,65
452,Drapion,speed,95
453,Croagunk,speed,50
454,Toxicroak,speed,85
455,Carnivine,speed,46
456,Finneon,speed,66
457,Lumineon,speed,91
458,Mantyke,speed,50
459,Snover,speed,40
460,Abomasnow,speed,60
461,Weavile,speed,125
462,Magnezone,speed,60
463,Lickilicky,speed,50
464,Rhyperior,speed,40
465,Tangrowth,speed,50
466,Electivire,speed,95
467,Magmortar,speed,83
468,Togekiss,speed,80
469,Yanmega,speed,95
470,Leafeon,speed,95
471,Glaceon,speed,65
472,Gliscor,speed,95
473,Mamoswine,speed,80
474,Porygon-Z,speed,90
475,Gallade,speed,80
476,Probopass,speed,40
477,Dusknoir,speed,45
478,Froslass,speed,110
479,Rotom,speed,91
480,Uxie,speed,95
481,Mesprit,speed,80
482,Azelf,speed,115
483,Dialga,speed,90
484,Palkia,speed,100
485,Heatran,speed,77
486,Regigigas,speed,100
487,Giratina,speed,90
488,Cresselia,speed,85
489,Phione,speed,80
490,Manaphy,speed,100
491,Darkrai,speed,125
492,Shaymin,speed,100
493,Arceus,speed,120
494,Victini,speed,100
495,Snivy,speed,63
496,Servine,speed,83
497,Serperior,speed,113
498,Tepig,speed,45
499,Pignite,speed,55
500,Emboar,speed,65
501,Oshawott,speed,45
502,Dewott,speed,60
503,Samurott,speed,70
504,Patrat,speed,42
505,Watchog,speed,77
506,Lillipup,speed,55
507,Herdier,speed,60
508,Stoutland,speed,80
509,Purrloin,speed,66
510,Liepard,speed,106
511,Pansage,speed,64
512,Simisage,speed,101
513,Pansear,speed,64
514,Simisear,speed,101
515,Panpour,speed,64
516,Simipour,speed,101
517,Munna,speed,24
518,Musharna,speed,29
519,Pidove,speed,43
520,Tranquill,speed,65
521,Unfezant,speed,93
522,Blitzle,speed,76
523,Zebstrika,speed,116
524,Roggenrola,speed,15
525,Boldore,speed,20
526,Gigalith,speed,25
527,Woobat,speed,72
528,Swoobat,speed,114
529,Drilbur,speed,68
530,Excadrill,speed,88
531,Audino,speed,50
532,Timburr,speed,35
533,Gurdurr,speed,40
534,Conkeldurr,speed,45
535,Tympole,speed,64
536,Palpitoad,speed,69
537,Seismitoad,speed,74
538,Throh,speed,45
539,Sawk,speed,85
540,Sewaddle,speed,42
541,Swadloon,speed,42
542,Leavanny,speed,92
543,Venipede,speed,57
544,Whirlipede,speed,47
545,Scolipede,speed,112
546,Cottonee,speed,66
547,Whimsicott,speed,116
548,Petilil,speed,30
549,Lilligant,speed,90
550,Basculin,speed,98
551,Sandile,speed,65
552,Krokorok,speed,74
553,Krookodile,speed,92
554,Darumaka,speed,50
555,Darmanitan,speed,95
556,Maractus,speed,60
557,Dwebble,speed,55
558,Crustle,speed,45
559,Scraggy,speed,48
560,Scrafty,speed,58
561,Sigilyph,speed,97
562,Yamask,speed,30
563,Cofagrigus,speed,30
564,Tirtouga,speed,22
565,Carracosta,speed,32
566,Archen,speed,70
567,Archeops,speed,110
568,Trubbish,speed,65
569,Garbodor,speed,75
570,Zorua,speed,65
571,Zoroark,speed,105
572,Minccino,speed,75
573,Cinccino,speed,115
574,Gothita,speed,45
575,Gothorita,speed,55
576,Gothitelle,speed,65
577,Solosis,speed,20
578,Duosion,speed,30
579,Reuniclus,speed,30
580,Ducklett,speed,55
581,Swanna,speed,98
582,Vanillite,speed,44
583,Vanillish,speed,59
584,Vanilluxe,speed,79
585,Deerling,speed,75
586,Sawsbuck,speed,95
587,Emolga,speed,103
588,Karrablast,speed,60
589,Escavalier,speed,20
590,Foongus,speed,15
591,Amoonguss,speed,30
592,Frillish,speed,40
593,Jellicent,speed,60
594,Alomomola,speed,65
595,Joltik,speed,65
596,Galvantula,speed,108
597,Ferroseed,speed,10
598,Ferrothorn,speed,20
599,Klink,speed,30
600,Klang,speed,50
601,Klinklang,speed,90
602,Tynamo,speed,60
603,Eelektrik,speed,40
604,Eelektross,speed,50
605,Elgyem,speed,30
606,Beheeyem,speed,40
607,Litwick,speed,20
608,Lampent,speed,55
609,Chandelure,speed,80
610,Axew,speed,57
611,Fraxure,speed,67
612,Haxorus,speed,97
613,Cubchoo,speed,40
614,Beartic,speed,50
615,Cryogonal,speed,105
616,Shelmet,speed,25
617,Accelgor,speed,145
618,Stunfisk,speed,32
619,Mienfoo,speed,65
620,Mienshao,speed,105
621,Druddigon,speed,48
622,Golett,speed,35
623,Golurk,speed,55
624,Pawniard,speed,60
625,Bisharp,speed,70
626,Bouffalant,speed,55
627,Rufflet,speed,60
628,Braviary,speed,80
629,Vullaby,speed,60
630,Mandibuzz,speed,80
631,Heatmor,speed,65
632,Durant,speed,109
633,Deino,speed,38
634,Zweilous,speed,58
635,Hydreigon,speed,98
636,Larvesta,speed,60
637,Volcarona,speed,100
638,Cobalion,speed,108
639,Terrakion,speed,108
640,Virizion,speed,108
641,Tornadus,speed,111
642,Thundurus,speed,111
643,Reshiram,speed,90
644,Zekrom,speed,90
645,Landorus,speed,101
646,Kyurem,speed,95
647,Keldeo,speed,108
648,Meloetta,speed,90
649,Genesect,speed,99
650,Chespin,speed,38
651,Quilladin,speed,57
652,Chesnaught,speed,64
653,Fennekin,speed,60
654,Braixen,speed,73
655,Delphox,speed,104
656,Froakie,speed,71
657,Frogadier,speed,97
658,Greninja,speed,122
659,Bunnelby,speed,57
660,Diggersby,speed,78
661,Fletchling,speed,62
662,Fletchinder,speed,84
663,Talonflame,speed,126
664,Scatterbug,speed,35
665,Spewpa,speed,29
666,Vivillon,speed,89
667,Litleo,speed,72
668,Pyroar,speed,106
669,Flabébé,speed,42
670,Floette,speed,52
671,Florges,speed,75
672,Skiddo,speed,52
673,Gogoat,speed,68
674,Pancham,speed,43
675,Pangoro,speed,58
676,Furfrou,speed,102
677,Espurr,speed,68
678,Meowstic,speed,104
679,Honedge,speed,28
680,Doublade,speed,35
681,Aegislash,speed,60
682,Spritzee,speed,23
683,Aromatisse,speed,29
684,Swirlix,speed,49
685,Slurpuff,speed,72
686,Inkay,speed,45
687,Malamar,speed,73
688,Binacle,speed,50
689,Barbaracle,speed,68
690,Skrelp,speed,30
691,Dragalge,speed,44
692,Clauncher,speed,44
693,Clawitzer,speed,59
694,Helioptile,speed,70
695,Heliolisk,speed,109
696,Tyrunt,speed,48
697,Tyrantrum,speed,71
698,Amaura,speed,46
699,Aurorus,speed,58
700,Sylveon,speed,60
701,Hawlucha,speed,118
702,Dedenne,speed,101
703,Carbink,speed,50
704,Goomy,speed,40
705,Sliggoo,speed,60
706,Goodra,speed,80
707,Klefki,speed,75
708,Phantump,speed,38
709,Trevenant,speed,56
710,Pumpkaboo,speed,51
711,Gourgeist,speed,84
712,Bergmite,speed,28
713,Avalugg,speed,28
714,Noibat,speed,55
715,Noivern,speed,123
716,Xerneas,speed,99
717,Yveltal,speed,99
718,Zygarde,speed,95
719,Diancie,speed,50
720,Hoopa,speed,70
721,Volcanion,speed,70
722,Rowlet,speed,42
723,Dartrix,speed,52
724,Decidueye,speed,70
725,Litten,speed,70
726,Torracat,speed,90
727,Incineroar,speed,60
728,Popplio,speed,40
729,Brionne,speed,50
730,Primarina,speed,60
731,Pikipek,speed,65
732,Trumbeak,speed,75
733,Toucannon,speed,60
734,Yungoos,speed,45
735,Gumshoos,speed,45
736,Grubbin,speed,46
737,Charjabug,speed,36
738,Vikavolt,speed,43
739,Crabrawler,speed,63
740,Crabominable,speed,43
741,Oricorio,speed,93
742,Cutiefly,speed,84
743,Ribombee,speed,124
744,Rockruff,speed,60
745,Lycanroc,speed,112
746,Wishiwashi,speed,40
747,Mareanie,speed,45
748,Toxapex,speed,35
749,Mudbray,speed,45
750,Mudsdale,speed,35
751,Dewpider,speed,27
752,Araquanid,speed,42
753,Fomantis,speed,35
754,Lurantis,speed,45
755,Morelull,speed,15
756,Shiinotic,speed,30
757,Salandit,speed,77
758,Salazzle,speed,117
759,Stufful,speed,50
760,Bewear,speed,60
761,Bounsweet,speed,32
762,Steenee,speed,62
763,Tsareena,speed,72
764,Comfey,speed,100
765,Oranguru,speed,60
766,Passimian,speed,80
767,Wimpod,speed,80
768,Golisopod,speed,40
769,Sandygast,speed,15
770,Palossand,speed,35
771,Pyukumuku,speed,5
772,Type: Null,speed,59
773,Silvally,speed,95
774,Minior,speed,60
775,Komala,speed,65
776,Turtonator,speed,36
777,Togedemaru,speed,96
778,Mimikyu,speed,96
779,Bruxish,speed,92
780,Drampa,speed,36
781,Dhelmise,speed,40
782,Jangmo-o,speed,45
783,Hakamo-o,speed,65
784,Kommo-o,speed,85
785,Tapu Koko,speed,130
786,Tapu Lele,speed,95
787,Tapu Bulu,speed,75
788,Tapu Fini,speed,85
789,Cosmog,speed,37
790,Cosmoem,speed,37
791,Solgaleo,speed,97
792,Lunala,speed,97
793,Nihilego,speed,103
794,Buzzwole,speed,79
795,Pheromosa,speed,151
796,Xurkitree,speed,83
797,Celesteela,speed,61
798,Kartana,speed,109
799,Guzzlord,speed,43
800,Necrozma,speed,79
801,Magearna,speed,65
802,Marshadow,speed,125
803,Poipole,speed,73
804,Naganadel,speed,121
805,Stakataka,speed,13
806,Blacephalon,speed,107
807,Zeraora,speed,143
808,Meltan,speed,34
809,Melmetal,speed,34
810,Grookey,speed,65
811,Thwackey,speed,80
812,Rillaboom,speed,85
813,Scorbunny,speed,69
814,Raboot,speed,94
815,Cinderace,speed,119
816,Sobble,speed,70
817,Drizzile,speed,90
818,Inteleon,speed,120
819,Skwovet,speed,25
820,Greedent,speed,20
821,Rookidee,speed,57
822,Corvisquire,speed,77
823,Corviknight,speed,67
824,Blipbug,speed,45
825,Dottler,speed,30
826,Orbeetle,speed,90
827,Nickit,speed,50
828,Thievul,speed,90
829,Gossifleur,speed,10
830,Eldegoss,speed,60
831,Wooloo,speed,48
832,Dubwool,speed,88
833,Chewtle,speed,44
834,Drednaw,speed,74
835,Yamper,speed,26
836,Boltund,speed,121
837,Rolycoly,speed,30
838,Carkol,speed,50
839,Coalossal,speed,30
840,Applin,speed,20
841,Flapple,speed,70
842,Appletun,speed,30
843,Silicobra,speed,46
844,Sandaconda,speed,71
845,Cramorant,speed,85
846,Arrokuda,speed,66
847,Barraskewda,speed,136
848,Toxel,speed,40
849,Toxtricity,speed,75
850,Sizzlipede,speed,45
851,Centiskorch,speed,65
852,Clobbopus,speed,32
853,Grapploct,speed,42
854,Sinistea,speed,50
855,Polteageist,speed,70
856,Hatenna,speed,39
857,Hattrem,speed,49
858,Hatterene,speed,29
859,Impidimp,speed,50
860,Morgrem,speed,70
861,Grimmsnarl,speed,60
862,Obstagoon,speed,95
863,Perrserker,speed,50
864,Cursola,speed,30
865,Sirfetch'd,speed,65
866,Mr. Rime,speed,70
867,Runerigus,speed,30
868,Milcery,speed,34
869,Alcremie,speed,64
870,Falinks,speed,75
871,Pincurchin,speed,15
872,Snom,speed,20
873,Frosmoth,speed,65
874,Stonjourner,speed,70
875,Eiscue,speed,50
876,Indeedee,speed,95
877,Morpeko,speed,97
878,Cufant,speed,40
879,Copperajah,speed,30
880,Dracozolt,speed,75
881,Arctozolt,speed,55
882,Dracovish,speed,75
883,Arctovish,speed,55
884,Duraludon,speed,85
885,Dreepy,speed,82
886,Drakloak,speed,102
887,Dragapult,speed,142
888,Zacian,speed,138
889,Zamazenta,speed,138
890,Eternatus,speed,130
891,Kubfu,speed,72
892,Urshifu,speed,97
893,Zarude,speed,105
894,Regieleki,speed,200
895,Regidrago,speed,80
896,Glastrier,speed,30
897,Spectrier,speed,130
898,Calyrex,speed,80
899,Wyrdeer,speed,65
900,Kleavor,speed,85
901,Ursaluna,speed,50
902,Basculegion,speed,78
