gen,english_name,percent_male,percent_female,height_m,weight_kg,capture_rate,base_egg_steps,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychict,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,votes_first,votes_top_6,num_abilities,evo_length,has_mega_evolution,has_gigantamax,rarity,class_primary,class_secondary
3.0,Whiscash,50.2,49.8,0.9,23.6,75.0,5120.0,110.0,78.0,73.0,76.0,71.0,60.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,2,6
3.0,Corphish,50.2,49.8,0.6,11.5,205.0,3840.0,43.0,80.0,65.0,50.0,35.0,35.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2,1
3.0,Crawdaunt,50.2,49.8,1.1,32.8,155.0,3840.0,63.0,120.0,85.0,90.0,55.0,55.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,2,3
3.0,Baltoy,0.0,0.0,0.5,21.5,255.0,5120.0,40.0,40.0,55.0,40.0,70.0,55.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,7,10
3.0,Claydol,0.0,0.0,1.5,108.0,90.0,5120.0,60.0,70.0,105.0,70.0,120.0,75.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,7,10
3.0,Lileep,88.14,11.86,1.0,23.8,45.0,7680.0,66.0,41.0,77.0,61.0,87.0,23.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,11,8
3.0,Cradily,88.14,11.86,1.5,60.4,45.0,7680.0,86.0,81.0,97.0,81.0,107.0,43.0,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,2.0,3.0,0.0,0.0,0.0,11,8
3.0,Anorith,88.14,11.86,0.7,12.5,45.0,7680.0,45.0,95.0,50.0,40.0,50.0,75.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,2.0,3.0,0.0,0.0,0.0,11,17
3.0,Armaldo,88.14,11.86,1.5,68.2,45.0,7680.0,75.0,125.0,100.0,70.0,80.0,45.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,11.0,2.0,3.0,0.0,0.0,0.0,11,17
3.0,Feebas,50.2,49.8,0.6,7.4,255.0,5120.0,20.0,15.0,20.0,10.0,55.0,80.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,1
3.0,Milotic,50.2,49.8,6.2,162.0,60.0,5120.0,95.0,60.0,79.0,100.0,125.0,81.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,9.0,58.0,3.0,3.0,0.0,0.0,0.0,2,1
3.0,Castform,50.0,50.0,0.3,0.8,45.0,6400.0,70.0,70.0,70.0,70.0,70.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,4,12
3.0,Kecleon,50.0,50.0,1.0,22.0,200.0,5120.0,60.0,90.0,70.0,60.0,120.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,4,1
3.0,Shuppet,50.0,50.0,0.6,2.3,225.0,6400.0,44.0,75.0,35.0,63.0,33.0,45.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,12,1
3.0,Banette,50.0,50.0,1.1,12.5,45.0,6400.0,64.0,115.0,65.0,83.0,63.0,65.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,4.0,18.0,3.0,3.0,1.0,0.0,0.0,12,1
3.0,Duskull,50.2,49.8,0.8,15.0,190.0,6400.0,20.0,40.0,90.0,30.0,90.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,12,1
3.0,Dusclops,50.2,49.8,1.6,30.6,90.0,6400.0,40.0,70.0,130.0,60.0,130.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,12,1
3.0,Tropius,50.0,50.0,2.0,100.0,200.0,6400.0,99.0,68.0,83.0,72.0,87.0,51.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,24.0,3.0,1.0,0.0,0.0,0.0,0,2
3.0,Chimecho,50.0,50.0,0.6,1.0,45.0,6400.0,75.0,50.0,80.0,95.0,90.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,10,1
3.0,Absol,50.2,49.8,1.2,47.0,30.0,6400.0,65.0,130.0,60.0,75.0,60.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,28.0,87.0,3.0,1.0,1.0,0.0,0.0,15,1
3.0,Wynaut,50.2,49.8,0.6,14.0,125.0,5120.0,95.0,23.0,48.0,23.0,48.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,10,1
3.0,Snorunt,50.2,49.8,0.7,16.8,190.0,5120.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,5.0,0.0,0.0,0.0,13,1
3.0,Glalie,50.2,49.8,1.5,256.5,75.0,5120.0,80.0,80.0,80.0,80.0,80.0,80.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,5.0,1.0,0.0,0.0,13,1
3.0,Spheal,50.2,49.8,0.8,39.5,255.0,5120.0,70.0,40.0,50.0,55.0,50.0,25.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,37.0,3.0,5.0,0.0,0.0,0.0,13,14
3.0,Sealeo,50.2,49.8,1.1,87.6,120.0,5120.0,90.0,60.0,70.0,75.0,70.0,45.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,13,14
3.0,Walrein,50.2,49.8,1.4,150.6,45.0,5120.0,110.0,80.0,90.0,95.0,90.0,65.0,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,13,14
3.0,Clamperl,50.0,50.0,0.4,52.5,255.0,5120.0,35.0,64.0,85.0,74.0,55.0,32.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,2,1
3.0,Huntail,50.0,50.0,1.7,27.0,60.0,5120.0,55.0,104.0,105.0,94.0,75.0,52.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,2,1
3.0,Gorebyss,50.0,50.0,1.8,22.6,60.0,5120.0,55.0,84.0,105.0,114.0,75.0,52.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,2,1
3.0,Relicanth,88.14,11.86,1.0,23.4,25.0,10240.0,100.0,90.0,130.0,45.0,65.0,55.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,2,13
3.0,Luvdisc,24.6,75.4,0.6,8.7,225.0,5120.0,43.0,30.0,55.0,40.0,65.0,97.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2,1
3.0,Bagon,50.2,49.8,0.6,42.1,45.0,10240.0,45.0,75.0,60.0,40.0,30.0,50.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,14,1
3.0,Shelgon,50.2,49.8,1.1,110.5,45.0,10240.0,65.0,95.0,100.0,60.0,50.0,50.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,14,1
3.0,Salamence,50.2,49.8,1.5,102.6,45.0,10240.0,95.0,135.0,80.0,110.0,80.0,100.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,11.0,63.0,2.0,5.0,1.0,0.0,0.0,14,2
3.0,Beldum,0.0,0.0,0.6,95.2,3.0,10240.0,40.0,55.0,80.0,35.0,60.0,30.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,1.0,3.0,2.0,5.0,0.0,0.0,0.0,16,10
3.0,Metang,0.0,0.0,1.2,202.5,3.0,10240.0,60.0,75.0,100.0,55.0,80.0,50.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,1.0,2.0,5.0,0.0,0.0,0.0,16,10
3.0,Metagross,0.0,0.0,1.6,550.0,3.0,10240.0,80.0,135.0,130.0,95.0,90.0,70.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,31.0,155.0,2.0,5.0,1.0,0.0,0.0,16,10
3.0,Regirock,0.0,0.0,1.7,230.0,3.0,20480.0,80.0,100.0,200.0,50.0,100.0,50.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,1.0,11,1
3.0,Regice,0.0,0.0,1.8,175.0,3.0,20480.0,80.0,50.0,100.0,100.0,200.0,50.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,13,1
3.0,Registeel,0.0,0.0,1.9,205.0,3.0,20480.0,80.0,75.0,150.0,75.0,150.0,50.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,5.0,2.0,1.0,0.0,0.0,1.0,16,1
3.0,Latias,0.0,100.0,1.4,40.0,3.0,30720.0,80.0,80.0,90.0,110.0,130.0,110.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,34.0,1.0,1.0,1.0,0.0,1.0,14,10
3.0,Latios,100.0,0.0,2.0,60.0,3.0,30720.0,80.0,90.0,80.0,130.0,110.0,110.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,29.0,1.0,1.0,1.0,0.0,1.0,14,10
3.0,Kyogre,0.0,0.0,4.5,352.0,3.0,30720.0,100.0,100.0,90.0,150.0,140.0,90.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5.0,39.0,1.0,1.0,0.0,0.0,2.0,2,1
3.0,Groudon,0.0,0.0,3.5,950.0,3.0,30720.0,100.0,150.0,140.0,100.0,90.0,90.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,3.0,39.0,1.0,1.0,0.0,0.0,2.0,7,1
3.0,Rayquaza,0.0,0.0,7.0,206.5,45.0,30720.0,105.0,150.0,90.0,150.0,90.0,95.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,20.0,156.0,1.0,1.0,1.0,0.0,2.0,14,2
3.0,Jirachi,0.0,0.0,0.3,1.1,3.0,30720.0,100.0,100.0,100.0,100.0,100.0,100.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,7.0,46.0,1.0,1.0,0.0,0.0,3.0,16,10
3.0,Deoxys,0.0,0.0,1.7,60.8,3.0,30720.0,50.0,150.0,50.0,150.0,50.0,150.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,25.0,1.0,1.0,0.0,0.0,3.0,10,1
4.0,Turtwig,88.1,11.9,0.4,10.2,45.0,5120.0,55.0,68.0,64.0,45.0,55.0,31.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,30.0,2.0,5.0,0.0,0.0,0.0,0,1
4.0,Grotle,88.1,11.9,1.1,97.0,45.0,5120.0,75.0,89.0,85.0,55.0,65.0,36.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0,1
4.0,Torterra,88.1,11.9,2.2,310.0,45.0,5120.0,95.0,109.0,105.0,75.0,85.0,56.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,22.0,112.0,2.0,5.0,0.0,0.0,0.0,0,6
4.0,Chimchar,88.1,11.9,0.5,6.2,45.0,5120.0,44.0,58.0,44.0,58.0,44.0,61.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,2.0,7.0,2.0,5.0,0.0,0.0,0.0,1,1
4.0,Monferno,88.1,11.9,0.9,22.0,45.0,5120.0,64.0,78.0,52.0,78.0,52.0,81.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1,9
4.0,Infernape,88.1,11.9,1.2,55.0,45.0,5120.0,76.0,104.0,71.0,104.0,71.0,108.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,13.0,78.0,2.0,5.0,0.0,0.0,0.0,1,9
4.0,Piplup,88.1,11.9,0.4,5.2,45.0,5120.0,53.0,51.0,53.0,61.0,56.0,40.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,8.0,49.0,2.0,5.0,0.0,0.0,0.0,2,1
4.0,Prinplup,88.1,11.9,0.8,23.0,45.0,5120.0,64.0,66.0,68.0,81.0,76.0,50.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,2,1
4.0,Empoleon,88.1,11.9,1.7,84.5,45.0,5120.0,84.0,86.0,88.0,111.0,101.0,60.0,0.5,1.0,0.5,2.0,1.0,0.25,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,18.0,75.0,2.0,5.0,0.0,0.0,0.0,2,11
4.0,Starly,50.0,50.0,0.3,2.0,255.0,3840.0,40.0,55.0,30.0,30.0,30.0,60.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,4,2
4.0,Staravia,50.0,50.0,0.6,15.5,120.0,3840.0,55.0,75.0,50.0,40.0,40.0,80.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,4,2
4.0,Staraptor,50.0,50.0,1.2,24.9,45.0,3840.0,85.0,120.0,70.0,50.0,60.0,100.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,3.0,37.0,2.0,5.0,0.0,0.0,0.0,4,2
4.0,Bidoof,50.0,50.0,0.5,20.0,255.0,3840.0,59.0,45.0,40.0,35.0,40.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,14.0,3.0,3.0,0.0,0.0,0.0,4,1
4.0,Bibarel,50.0,50.0,1.0,31.5,127.0,3840.0,79.0,85.0,60.0,55.0,60.0,71.0,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,4,14
4.0,Kricketot,50.0,50.0,0.3,2.2,255.0,3840.0,37.0,25.0,41.0,25.0,41.0,25.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3,1
4.0,Kricketune,50.0,50.0,1.0,25.5,45.0,3840.0,77.0,85.0,51.0,55.0,51.0,65.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,3,1
4.0,Shinx,50.2,49.8,0.5,9.5,235.0,5120.0,45.0,65.0,34.0,40.0,34.0,45.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,7.0,18.0,3.0,5.0,0.0,0.0,0.0,6,1
4.0,Luxio,50.2,49.8,0.9,30.5,120.0,5120.0,60.0,85.0,49.0,60.0,49.0,60.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,6,1
4.0,Luxray,50.2,49.8,1.4,42.0,45.0,5120.0,80.0,120.0,79.0,95.0,79.0,70.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,16.0,81.0,3.0,5.0,0.0,0.0,0.0,6,1
4.0,Budew,50.2,49.8,0.2,1.2,255.0,5120.0,40.0,30.0,35.0,50.0,70.0,55.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,8.0,3.0,5.0,0.0,0.0,0.0,0,0
4.0,Roserade,50.2,49.8,0.9,14.5,75.0,5120.0,60.0,70.0,65.0,125.0,105.0,90.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,4.0,35.0,3.0,5.0,0.0,0.0,0.0,0,0
4.0,Cranidos,88.1,11.9,0.9,31.5,45.0,7680.0,67.0,125.0,40.0,30.0,30.0,58.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,11,1
4.0,Rampardos,88.1,11.9,1.6,102.5,45.0,7680.0,97.0,165.0,60.0,65.0,50.0,58.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,2.0,3.0,0.0,0.0,0.0,11,1
4.0,Shieldon,88.1,11.9,0.5,57.0,45.0,7680.0,30.0,42.0,118.0,42.0,88.0,30.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.0,2.0,2.0,3.0,0.0,0.0,0.0,11,11
4.0,Bastiodon,88.1,11.9,1.3,149.5,45.0,7680.0,60.0,52.0,168.0,47.0,138.0,30.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,4.0,2.0,3.0,0.0,0.0,0.0,11,11
4.0,Burmy,50.0,50.0,0.2,3.4,120.0,3840.0,40.0,29.0,45.0,29.0,45.0,36.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,3,1
4.0,Wormadam,0.0,100.0,0.5,6.5,45.0,3840.0,60.0,59.0,85.0,79.0,105.0,36.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,3,8
4.0,Mothim,100.0,0.0,0.9,23.3,45.0,3840.0,70.0,94.0,50.0,94.0,50.0,66.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,3,2
4.0,Combee,88.14,11.86,0.3,5.5,120.0,3840.0,30.0,30.0,42.0,30.0,42.0,70.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,3,2
4.0,Vespiquen,0.0,100.0,1.2,38.5,45.0,3840.0,70.0,80.0,102.0,80.0,102.0,40.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,3,2
4.0,Pachirisu,50.0,50.0,0.4,3.9,200.0,2560.0,60.0,45.0,70.0,45.0,90.0,95.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,4.0,11.0,3.0,1.0,0.0,0.0,0.0,6,1
4.0,Buizel,50.0,50.0,0.7,29.5,190.0,5120.0,55.0,65.0,35.0,60.0,30.0,85.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,4.0,20.0,2.0,3.0,0.0,0.0,0.0,2,1
4.0,Floatzel,50.0,50.0,1.1,33.5,75.0,5120.0,85.0,105.0,55.0,85.0,50.0,115.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,11.0,2.0,3.0,0.0,0.0,0.0,2,1
4.0,Cherubi,50.2,49.8,0.4,3.3,190.0,5120.0,45.0,35.0,45.0,62.0,53.0,35.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1
4.0,Cherrim,50.2,49.8,0.5,9.3,75.0,5120.0,70.0,60.0,70.0,87.0,78.0,85.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0,1
4.0,Shellos,50.2,49.8,0.3,6.3,190.0,5120.0,76.0,48.0,48.0,57.0,62.0,34.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,2,1
4.0,Gastrodon,50.2,49.8,0.9,29.9,75.0,5120.0,111.0,83.0,68.0,92.0,82.0,39.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,4.0,29.0,3.0,3.0,0.0,0.0,0.0,2,6
